truck_id,route_id,departure_date,estimated_arrival,delay
T6,R1767,28/01/2019 07:00,33:36.0,0
T276,R1769,28/01/2019 07:00,09:00.0,0
T426,R1770,28/01/2019 07:00,36:00.0,0
T336,R1772,28/01/2019 07:00,24:00.0,1
T400,R1773,28/01/2019 07:00,19:12.0,0
T512,R1775,28/01/2019 07:00,46:48.0,1
T136,R1776,28/01/2019 07:00,25:12.0,0
T500,R1825,28/01/2019 07:00,55:12.0,0
T528,R1830,28/01/2019 07:00,45:36.0,0
T22,R1834,28/01/2019 07:00,10:48.0,0
T70,R1835,28/01/2019 07:00,48:00.0,0
T29,R1837,28/01/2019 07:00,15:36.0,0
T551,R1838,28/01/2019 07:00,01:48.0,0
T293,R1839,28/01/2019 07:00,21:36.0,1
T28,R1840,28/01/2019 07:00,33:36.0,0
T272,R1841,28/01/2019 07:00,50:24.0,1
T381,R1843,28/01/2019 07:00,20:24.0,0
T327,R1844,28/01/2019 07:00,00:36.0,0
T320,R1845,28/01/2019 07:00,44:24.0,0
T257,R1847,28/01/2019 07:00,27:36.0,0
T126,R1849,28/01/2019 07:00,45:00.0,0
T25,R1850,28/01/2019 07:00,43:48.0,1
T62,R1851,28/01/2019 07:00,55:48.0,1
T24,R1853,28/01/2019 07:00,57:00.0,0
T574,R1854,28/01/2019 07:00,19:12.0,1
T454,R1857,28/01/2019 07:00,47:24.0,1
T571,R1858,28/01/2019 07:00,51:00.0,0
T351,R1859,28/01/2019 07:00,41:24.0,1
T383,R1860,28/01/2019 07:00,03:00.0,0
T446,R1861,28/01/2019 07:00,45:00.0,0
T67,R1863,28/01/2019 07:00,16:48.0,0
T591,R1865,28/01/2019 07:00,19:48.0,0
T94,R1866,28/01/2019 07:00,13:12.0,0
T114,R1868,28/01/2019 07:00,52:48.0,0
T74,R1869,28/01/2019 07:00,01:12.0,0
T153,R1871,28/01/2019 07:00,03:36.0,0
T597,R1872,28/01/2019 07:00,28:12.0,0
T560,R1873,28/01/2019 07:00,12:36.0,0
T197,R1878,28/01/2019 07:00,22:12.0,0
T611,R1882,28/01/2019 07:00,44:24.0,0
T211,R1883,28/01/2019 07:00,37:12.0,0
T322,R1884,28/01/2019 07:00,45:00.0,1
T474,R1885,28/01/2019 07:00,28:12.0,0
T482,R1886,28/01/2019 07:00,31:48.0,0
T494,R1887,28/01/2019 07:00,46:48.0,1
T492,R1888,28/01/2019 07:00,41:24.0,0
T524,R1889,28/01/2019 07:00,36:00.0,0
T354,R1891,28/01/2019 07:00,16:48.0,0
T567,R1892,28/01/2019 07:00,37:12.0,0
T325,R1893,28/01/2019 07:00,26:24.0,0
T604,R1895,28/01/2019 07:00,55:12.0,0
T191,R1897,28/01/2019 07:00,17:24.0,1
T547,R1898,28/01/2019 07:00,22:12.0,0
T285,R1899,28/01/2019 07:00,24:00.0,0
T254,R1900,28/01/2019 07:00,20:24.0,1
T113,R1901,28/01/2019 07:00,30:36.0,0
T304,R1902,28/01/2019 07:00,55:48.0,0
T302,R1903,28/01/2019 07:00,17:24.0,0
T387,R1904,28/01/2019 07:00,27:00.0,0
T421,R1905,28/01/2019 07:00,21:00.0,0
T218,R1906,28/01/2019 07:00,15:00.0,0
T167,R1907,28/01/2019 07:00,11:24.0,0
T295,R1908,28/01/2019 07:00,37:48.0,1
T235,R1909,28/01/2019 07:00,33:36.0,0
T156,R1911,28/01/2019 07:00,16:48.0,0
T307,R1913,28/01/2019 07:00,04:48.0,1
T596,R1914,28/01/2019 07:00,27:36.0,0
T340,R1916,28/01/2019 07:00,51:00.0,0
T484,R1917,28/01/2019 07:00,43:12.0,0
T143,R1918,28/01/2019 07:00,16:12.0,1
T413,R1919,28/01/2019 07:00,55:48.0,0
T165,R1920,28/01/2019 07:00,03:36.0,1
T155,R1924,28/01/2019 07:00,04:12.0,0
T534,R1969,28/01/2019 07:00,12:36.0,1
T506,R1974,28/01/2019 07:00,35:24.0,0
T427,R1977,28/01/2019 07:00,38:24.0,0
T600,R1978,28/01/2019 07:00,34:48.0,1
T84,R1979,28/01/2019 07:00,12:00.0,1
T508,R1980,28/01/2019 07:00,28:48.0,1
T12,R1981,28/01/2019 07:00,25:12.0,0
T215,R1982,28/01/2019 07:00,46:48.0,0
T443,R1983,28/01/2019 07:00,45:00.0,1
T339,R1984,28/01/2019 07:00,45:36.0,0
T404,R1985,28/01/2019 07:00,40:48.0,0
T14,R1987,28/01/2019 07:00,24:36.0,0
T368,R1988,28/01/2019 07:00,10:48.0,0
T601,R1989,28/01/2019 07:00,17:24.0,1
T289,R1991,28/01/2019 07:00,42:00.0,0
T396,R1993,28/01/2019 07:00,25:48.0,0
T160,R1994,28/01/2019 07:00,12:36.0,1
T43,R1995,28/01/2019 07:00,07:48.0,0
T345,R1996,28/01/2019 07:00,48:36.0,1
T206,R1997,28/01/2019 07:00,16:48.0,0
T308,R1998,28/01/2019 07:00,07:48.0,0
T334,R1999,28/01/2019 07:00,12:36.0,0
T216,R2000,28/01/2019 07:00,30:36.0,1
T384,R2001,28/01/2019 07:00,21:00.0,0
T455,R2002,28/01/2019 07:00,04:48.0,0
T141,R2003,28/01/2019 07:00,32:24.0,1
T186,R2004,28/01/2019 07:00,24:36.0,0
T92,R2005,28/01/2019 07:00,09:00.0,0
T389,R2007,28/01/2019 07:00,19:48.0,0
T129,R2008,28/01/2019 07:00,04:48.0,0
T189,R2010,28/01/2019 07:00,36:00.0,1
T376,R2012,28/01/2019 07:00,04:48.0,0
T366,R2013,28/01/2019 07:00,50:24.0,0
T491,R2014,28/01/2019 07:00,52:12.0,0
T149,R2015,28/01/2019 07:00,45:00.0,0
T464,R2016,28/01/2019 07:00,10:48.0,0
T471,R2017,28/01/2019 07:00,42:36.0,1
T349,R2022,28/01/2019 07:00,10:48.0,0
T309,R2026,28/01/2019 07:00,10:12.0,0
T137,R2027,28/01/2019 07:00,28:12.0,1
T445,R2028,28/01/2019 07:00,22:12.0,0
T411,R2029,28/01/2019 07:00,34:12.0,1
T473,R2030,28/01/2019 07:00,21:36.0,1
T49,R2031,28/01/2019 07:00,45:36.0,1
T268,R2032,28/01/2019 07:00,09:36.0,0
T265,R2033,28/01/2019 07:00,06:36.0,0
T106,R2035,28/01/2019 07:00,00:36.0,0
T60,R2036,28/01/2019 07:00,28:48.0,1
T424,R2037,28/01/2019 07:00,06:36.0,1
T41,R2039,28/01/2019 07:00,54:00.0,1
T533,R2041,28/01/2019 07:00,51:36.0,0
T163,R2042,28/01/2019 07:00,03:36.0,1
T593,R2043,28/01/2019 07:00,37:48.0,0
T434,R2044,28/01/2019 07:00,33:36.0,0
T609,R2045,28/01/2019 07:00,16:12.0,0
T529,R2046,28/01/2019 07:00,16:12.0,0
T83,R2047,28/01/2019 07:00,20:24.0,1
T595,R2048,28/01/2019 07:00,31:48.0,0
T314,R2049,28/01/2019 07:00,37:48.0,0
T32,R2050,28/01/2019 07:00,15:36.0,0
T288,R2051,28/01/2019 07:00,07:48.0,1
T252,R2052,28/01/2019 07:00,06:36.0,0
T416,R2053,28/01/2019 07:00,36:00.0,1
T522,R2055,28/01/2019 07:00,13:12.0,0
T606,R2056,28/01/2019 07:00,27:36.0,0
T245,R2058,28/01/2019 07:00,36:00.0,0
T539,R2060,28/01/2019 07:00,40:48.0,0
T513,R2061,28/01/2019 07:00,09:00.0,1
T418,R2062,28/01/2019 07:00,09:00.0,0
T85,R2063,28/01/2019 07:00,39:00.0,0
T582,R2064,28/01/2019 07:00,34:12.0,0
T203,R2113,28/01/2019 07:00,06:36.0,1
T573,R2118,28/01/2019 07:00,50:24.0,0
T174,R2121,28/01/2019 07:00,40:12.0,0
T266,R2122,28/01/2019 07:00,31:12.0,0
T406,R2123,28/01/2019 07:00,17:24.0,0
T169,R2124,28/01/2019 07:00,37:48.0,0
T47,R2125,28/01/2019 07:00,10:48.0,0
T251,R2126,28/01/2019 07:00,51:36.0,0
T53,R2127,28/01/2019 07:00,35:24.0,1
T183,R2128,28/01/2019 07:00,26:24.0,0
T269,R2129,28/01/2019 07:00,39:36.0,0
T317,R2131,28/01/2019 07:00,27:36.0,1
T88,R2132,28/01/2019 07:00,14:24.0,0
T576,R2133,28/01/2019 07:00,16:48.0,1
T342,R2135,28/01/2019 07:00,25:48.0,1
T487,R2137,28/01/2019 07:00,50:24.0,0
T541,R2138,28/01/2019 07:00,12:00.0,1
T297,R2139,28/01/2019 07:00,06:00.0,0
T344,R2140,28/01/2019 07:00,14:24.0,0
T173,R2141,28/01/2019 07:00,34:12.0,0
T313,R2142,28/01/2019 07:00,39:36.0,0
T599,R2143,28/01/2019 07:00,21:36.0,0
T171,R2144,28/01/2019 07:00,39:36.0,0
T148,R2145,28/01/2019 07:00,10:48.0,0
T397,R2146,28/01/2019 07:00,43:48.0,0
T188,R2147,28/01/2019 07:00,52:12.0,1
T220,R2148,28/01/2019 07:00,22:48.0,1
T347,R2149,28/01/2019 07:00,24:00.0,0
T610,R2151,28/01/2019 07:00,52:48.0,0
T520,R2152,28/01/2019 07:00,51:00.0,0
T224,R2154,28/01/2019 07:00,04:48.0,0
T592,R2155,28/01/2019 07:00,40:48.0,1
T558,R2157,28/01/2019 07:00,53:24.0,0
T588,R2158,28/01/2019 07:00,24:36.0,0
T124,R2159,28/01/2019 07:00,25:12.0,0
T283,R2160,28/01/2019 07:00,27:36.0,0
T501,R2161,28/01/2019 07:00,03:00.0,1
T460,R2166,28/01/2019 07:00,34:48.0,0
T412,R2170,28/01/2019 07:00,21:00.0,0
T356,R2171,28/01/2019 07:00,50:24.0,0
T449,R2172,28/01/2019 07:00,19:12.0,1
T242,R2173,28/01/2019 07:00,54:36.0,0
T82,R2174,28/01/2019 07:00,00:00.0,0
T39,R2175,28/01/2019 07:00,56:24.0,0
T566,R2176,28/01/2019 07:00,31:12.0,0
T247,R2177,28/01/2019 07:00,58:48.0,1
T253,R2179,28/01/2019 07:00,20:24.0,0
T298,R2180,28/01/2019 07:00,21:36.0,1
T38,R2181,28/01/2019 07:00,27:36.0,0
T507,R2183,28/01/2019 07:00,55:12.0,0
T50,R2185,28/01/2019 07:00,12:36.0,1
T81,R2186,28/01/2019 07:00,22:48.0,0
T458,R2187,28/01/2019 07:00,24:00.0,0
T175,R2188,28/01/2019 07:00,57:36.0,1
T374,R2189,28/01/2019 07:00,51:00.0,0
T496,R2190,28/01/2019 07:00,21:36.0,0
T453,R2191,28/01/2019 07:00,21:36.0,0
T316,R2192,28/01/2019 07:00,31:48.0,1
T196,R2193,28/01/2019 07:00,41:24.0,0
T330,R2194,28/01/2019 07:00,55:12.0,0
T369,R2195,28/01/2019 07:00,49:48.0,0
T385,R2196,28/01/2019 07:00,43:12.0,0
T102,R2197,28/01/2019 07:00,19:12.0,0
T348,R2199,28/01/2019 07:00,01:12.0,0
T264,R2200,28/01/2019 07:00,43:12.0,0
T212,R2202,28/01/2019 07:00,50:24.0,0
T178,R2203,28/01/2019 07:00,09:00.0,0
T476,R2205,28/01/2019 07:00,53:24.0,0
T238,R2206,28/01/2019 07:00,45:36.0,1
T388,R2207,28/01/2019 07:00,30:36.0,0
T451,R2208,28/01/2019 07:00,27:00.0,0
T409,R2209,28/01/2019 07:00,21:00.0,0
T246,R2210,28/01/2019 07:00,41:24.0,0
T479,R2214,28/01/2019 07:00,25:48.0,0
T564,R2215,28/01/2019 07:00,15:00.0,0
T230,R2218,28/01/2019 07:00,08:24.0,0
T364,R2220,28/01/2019 07:00,16:12.0,0
T207,R2221,28/01/2019 07:00,52:12.0,0
T20,R2222,28/01/2019 07:00,09:00.0,1
T200,R2224,28/01/2019 07:00,25:12.0,0
T154,R2225,28/01/2019 07:00,25:48.0,1
T91,R2227,28/01/2019 07:00,34:48.0,0
T594,R2228,28/01/2019 07:00,50:24.0,0
T444,R2231,28/01/2019 07:00,36:00.0,0
T44,R2233,28/01/2019 07:00,54:36.0,1
T205,R2235,28/01/2019 07:00,45:36.0,1
T526,R2236,28/01/2019 07:00,49:48.0,0
T527,R2237,28/01/2019 07:00,15:36.0,1
T164,R2239,28/01/2019 07:00,55:12.0,0
T579,R2240,28/01/2019 07:00,12:00.0,0
T432,R2241,28/01/2019 07:00,32:24.0,0
T234,R2242,28/01/2019 07:00,55:12.0,1
T131,R2248,28/01/2019 07:00,16:12.0,1
T584,R2250,28/01/2019 07:00,52:12.0,0
T386,R2251,28/01/2019 07:00,09:00.0,1
T543,R2253,28/01/2019 07:00,24:36.0,0
T123,R2254,28/01/2019 07:00,45:36.0,1
T425,R2255,28/01/2019 07:00,36:00.0,0
T96,R2256,28/01/2019 07:00,13:12.0,1
T331,R2257,28/01/2019 07:00,43:12.0,0
T13,R2262,28/01/2019 07:00,20:24.0,0
T607,R2265,28/01/2019 07:00,02:24.0,0
T232,R2266,28/01/2019 07:00,16:48.0,0
T480,R2267,28/01/2019 07:00,29:24.0,1
T10,R2268,28/01/2019 07:00,52:12.0,0
T35,R2269,28/01/2019 07:00,08:24.0,0
T478,R2270,28/01/2019 07:00,28:48.0,0
T57,R2271,28/01/2019 07:00,19:48.0,1
T182,R2272,28/01/2019 07:00,31:12.0,0
T332,R2273,28/01/2019 07:00,01:12.0,0
T490,R2275,28/01/2019 07:00,19:12.0,0
T15,R2276,28/01/2019 07:00,23:24.0,0
T608,R2277,28/01/2019 07:00,54:00.0,1
T346,R2279,28/01/2019 07:00,20:24.0,0
T72,R2281,28/01/2019 07:00,20:24.0,0
T209,R2282,28/01/2019 07:00,49:12.0,1
T87,R2283,28/01/2019 07:00,51:36.0,1
T477,R2284,28/01/2019 07:00,15:00.0,0
T556,R2285,28/01/2019 07:00,53:24.0,1
T335,R2287,28/01/2019 07:00,24:36.0,0
T497,R2288,28/01/2019 07:00,36:00.0,0
T403,R2289,28/01/2019 07:00,22:12.0,1
T430,R2290,28/01/2019 07:00,48:36.0,1
T110,R2292,28/01/2019 07:00,09:00.0,1
T144,R2293,28/01/2019 07:00,46:48.0,1
T138,R2295,28/01/2019 07:00,03:36.0,0
T589,R2296,28/01/2019 07:00,55:48.0,0
T80,R2298,28/01/2019 07:00,45:00.0,1
T299,R2299,28/01/2019 07:00,39:00.0,1
T614,R2301,28/01/2019 07:00,25:12.0,0
T448,R2302,28/01/2019 07:00,30:36.0,1
T291,R2303,28/01/2019 07:00,36:00.0,1
T323,R2304,28/01/2019 07:00,27:00.0,0
T162,R2305,28/01/2019 07:00,48:00.0,0
T256,R2310,28/01/2019 07:00,47:24.0,0
T555,R2314,28/01/2019 07:00,10:12.0,0
T263,R2315,28/01/2019 07:00,05:24.0,0
T333,R2316,28/01/2019 07:00,19:12.0,1
T275,R2317,28/01/2019 07:00,36:00.0,0
T380,R2318,28/01/2019 07:00,27:00.0,0
T150,R2319,28/01/2019 07:00,54:00.0,0
T546,R2320,28/01/2019 07:00,54:00.0,0
T19,R2321,28/01/2019 07:00,43:48.0,1
T273,R2323,28/01/2019 07:00,55:12.0,0
T577,R2324,28/01/2019 07:00,34:12.0,0
T118,R2325,28/01/2019 07:00,29:24.0,1
T472,R2327,28/01/2019 07:00,06:00.0,1
T42,R2329,28/01/2019 07:00,27:00.0,0
T90,R2330,28/01/2019 07:00,24:36.0,0
T523,R2331,28/01/2019 07:00,48:00.0,0
T414,R2332,28/01/2019 07:00,16:48.0,1
T565,R2333,28/01/2019 07:00,08:24.0,0
T371,R2334,28/01/2019 07:00,11:24.0,1
T115,R2335,28/01/2019 07:00,21:00.0,0
T119,R2336,28/01/2019 07:00,05:24.0,0
T569,R2337,28/01/2019 07:00,22:48.0,0
T312,R2338,28/01/2019 07:00,39:00.0,0
T548,R2339,28/01/2019 07:00,32:24.0,0
T503,R2340,28/01/2019 07:00,06:36.0,0
T190,R2341,28/01/2019 07:00,25:12.0,0
T515,R2343,28/01/2019 07:00,28:12.0,0
T572,R2344,28/01/2019 07:00,03:36.0,0
T33,R2346,28/01/2019 07:00,10:48.0,0
T172,R2347,28/01/2019 07:00,34:12.0,0
T561,R2349,28/01/2019 07:00,27:36.0,0
T488,R2350,28/01/2019 07:00,27:00.0,0
T227,R2351,28/01/2019 07:00,13:12.0,1
T481,R2352,28/01/2019 07:00,27:00.0,1
T146,R5,31/01/2019 07:00,13:12.0,0
T568,R8,31/01/2019 07:00,01:12.0,1
T561,R9,31/01/2019 07:00,45:36.0,0
T341,R10,31/01/2019 07:00,46:48.0,1
T535,R11,31/01/2019 07:00,34:12.0,0
T474,R12,31/01/2019 07:00,39:36.0,0
T216,R13,31/01/2019 07:00,02:24.0,0
T365,R14,31/01/2019 07:00,41:24.0,1
T223,R15,31/01/2019 07:00,48:00.0,0
T590,R16,31/01/2019 07:00,08:24.0,1
T89,R18,31/01/2019 07:00,21:36.0,0
T530,R19,31/01/2019 07:00,13:48.0,0
T237,R20,31/01/2019 07:00,17:24.0,1
T573,R22,31/01/2019 07:00,48:36.0,1
T33,R24,31/01/2019 07:00,52:12.0,0
T580,R25,31/01/2019 07:00,12:36.0,1
T217,R26,31/01/2019 07:00,27:00.0,0
T366,R27,31/01/2019 07:00,12:00.0,1
T291,R28,31/01/2019 07:00,06:36.0,1
T121,R29,31/01/2019 07:00,58:12.0,1
T302,R30,31/01/2019 07:00,43:12.0,0
T45,R31,31/01/2019 07:00,20:24.0,0
T400,R32,31/01/2019 07:00,06:00.0,0
T574,R33,31/01/2019 07:00,09:00.0,0
T18,R34,31/01/2019 07:00,18:00.0,1
T47,R35,31/01/2019 07:00,45:36.0,0
T74,R36,31/01/2019 07:00,12:36.0,0
T340,R38,31/01/2019 07:00,55:12.0,1
T599,R39,31/01/2019 07:00,12:36.0,0
T286,R41,31/01/2019 07:00,12:36.0,0
T608,R42,31/01/2019 07:00,42:36.0,0
T571,R44,31/01/2019 07:00,06:36.0,0
T429,R45,31/01/2019 07:00,03:00.0,0
T449,R46,31/01/2019 07:00,21:00.0,1
T107,R47,31/01/2019 07:00,43:12.0,1
T238,R48,31/01/2019 07:00,48:00.0,0
T90,R54,31/01/2019 07:00,56:24.0,0
T431,R75,31/01/2019 07:00,04:48.0,1
T137,R94,31/01/2019 07:00,41:24.0,0
T186,R100,31/01/2019 07:00,47:24.0,1
T293,R104,31/01/2019 07:00,09:00.0,0
T91,R107,31/01/2019 07:00,25:12.0,0
T566,R108,31/01/2019 07:00,33:00.0,1
T288,R113,31/01/2019 07:00,55:48.0,0
T218,R126,31/01/2019 07:00,06:00.0,1
T521,R184,31/01/2019 07:00,04:12.0,0
T261,R195,31/01/2019 07:00,47:24.0,0
T426,R200,31/01/2019 07:00,48:00.0,0
T560,R203,31/01/2019 07:00,17:24.0,0
T181,R209,31/01/2019 07:00,37:12.0,0
T277,R222,31/01/2019 07:00,29:24.0,1
T255,R241,31/01/2019 07:00,13:12.0,0
T601,R249,31/01/2019 07:00,27:36.0,0
T368,R250,31/01/2019 07:00,24:36.0,1
T26,R251,31/01/2019 07:00,00:36.0,1
T505,R252,31/01/2019 07:00,22:48.0,0
T65,R253,31/01/2019 07:00,21:36.0,0
T278,R254,31/01/2019 07:00,25:12.0,1
T456,R255,31/01/2019 07:00,06:00.0,0
T361,R256,31/01/2019 07:00,24:00.0,0
T455,R258,31/01/2019 07:00,17:24.0,0
T249,R259,31/01/2019 07:00,48:36.0,0
T488,R260,31/01/2019 07:00,54:36.0,0
T594,R262,31/01/2019 07:00,30:00.0,1
T498,R264,31/01/2019 07:00,00:00.0,0
T308,R265,31/01/2019 07:00,49:48.0,0
T127,R266,31/01/2019 07:00,34:48.0,0
T347,R267,31/01/2019 07:00,34:48.0,1
T517,R268,31/01/2019 07:00,54:36.0,0
T210,R269,31/01/2019 07:00,52:12.0,0
T211,R270,31/01/2019 07:00,47:24.0,0
T28,R271,31/01/2019 07:00,16:12.0,0
T414,R272,31/01/2019 07:00,15:00.0,0
T542,R273,31/01/2019 07:00,17:24.0,0
T194,R274,31/01/2019 07:00,22:48.0,0
T334,R275,31/01/2019 07:00,50:24.0,0
T76,R276,31/01/2019 07:00,46:48.0,0
T493,R278,31/01/2019 07:00,45:36.0,0
T549,R279,31/01/2019 07:00,22:12.0,0
T515,R281,31/01/2019 07:00,35:24.0,0
T79,R282,31/01/2019 07:00,10:48.0,1
T398,R284,31/01/2019 07:00,50:24.0,0
T543,R285,31/01/2019 07:00,34:48.0,0
T168,R286,31/01/2019 07:00,25:48.0,1
T383,R287,31/01/2019 07:00,20:24.0,0
T410,R288,31/01/2019 07:00,47:24.0,0
T596,R290,31/01/2019 07:00,56:24.0,0
T595,R295,31/01/2019 07:00,35:24.0,0
T104,R315,31/01/2019 07:00,54:36.0,1
T283,R334,31/01/2019 07:00,15:00.0,0
T384,R343,31/01/2019 07:00,35:24.0,0
T446,R385,31/01/2019 07:00,01:12.0,1
T140,R387,31/01/2019 07:00,09:00.0,0
T441,R389,31/01/2019 07:00,48:00.0,0
T585,R393,31/01/2019 07:00,45:00.0,1
T296,R395,31/01/2019 07:00,52:12.0,0
T111,R396,31/01/2019 07:00,06:36.0,1
T536,R399,31/01/2019 07:00,03:00.0,1
T185,R400,31/01/2019 07:00,08:24.0,1
T139,R401,31/01/2019 07:00,46:48.0,1
T537,R402,31/01/2019 07:00,16:12.0,1
T323,R403,31/01/2019 07:00,25:12.0,0
T148,R408,31/01/2019 07:00,13:12.0,1
T281,R414,31/01/2019 07:00,00:00.0,1
T504,R415,31/01/2019 07:00,22:48.0,0
T466,R416,31/01/2019 07:00,24:36.0,0
T529,R417,31/01/2019 07:00,07:12.0,1
T132,R425,31/01/2019 07:00,38:24.0,1
T242,R428,31/01/2019 07:00,40:12.0,1
T450,R431,31/01/2019 07:00,02:24.0,0
T270,R433,31/01/2019 07:00,45:36.0,0
T122,R438,31/01/2019 07:00,27:36.0,1
T524,R441,31/01/2019 07:00,45:00.0,1
T112,R442,31/01/2019 07:00,13:48.0,0
T71,R443,31/01/2019 07:00,09:00.0,1
T435,R444,31/01/2019 07:00,52:48.0,0
T348,R445,31/01/2019 07:00,20:24.0,0
T350,R446,31/01/2019 07:00,04:12.0,1
T351,R447,31/01/2019 07:00,01:48.0,0
T214,R448,31/01/2019 07:00,17:24.0,0
T61,R450,31/01/2019 07:00,50:24.0,0
T520,R451,31/01/2019 07:00,42:36.0,0
T263,R452,31/01/2019 07:00,38:24.0,1
T553,R454,31/01/2019 07:00,07:48.0,0
T607,R456,31/01/2019 07:00,19:12.0,0
T138,R457,31/01/2019 07:00,34:12.0,1
T428,R458,31/01/2019 07:00,45:00.0,0
T475,R459,31/01/2019 07:00,02:24.0,1
T617,R460,31/01/2019 07:00,21:00.0,0
T266,R461,31/01/2019 07:00,22:12.0,1
T318,R462,31/01/2019 07:00,51:36.0,1
T478,R463,31/01/2019 07:00,04:12.0,0
T482,R464,31/01/2019 07:00,40:48.0,0
T615,R465,31/01/2019 07:00,31:48.0,1
T226,R466,31/01/2019 07:00,42:36.0,1
T164,R467,31/01/2019 07:00,03:36.0,0
T312,R468,31/01/2019 07:00,33:00.0,0
T425,R470,31/01/2019 07:00,10:48.0,1
T199,R471,31/01/2019 07:00,44:24.0,0
T119,R473,31/01/2019 07:00,34:48.0,0
T314,R474,31/01/2019 07:00,10:12.0,0
T325,R476,31/01/2019 07:00,31:12.0,0
T468,R477,31/01/2019 07:00,21:00.0,1
T397,R478,31/01/2019 07:00,08:24.0,1
T176,R479,31/01/2019 07:00,16:48.0,0
T284,R480,31/01/2019 07:00,10:12.0,0
T528,R481,31/01/2019 07:00,46:48.0,0
T578,R486,31/01/2019 07:00,24:36.0,0
T173,R490,31/01/2019 07:00,13:48.0,0
T63,R492,31/01/2019 07:00,33:00.0,1
T430,R493,31/01/2019 07:00,16:48.0,0
T336,R494,31/01/2019 07:00,28:48.0,1
T117,R495,31/01/2019 07:00,57:36.0,1
T282,R496,31/01/2019 07:00,48:00.0,0
T544,R498,31/01/2019 07:00,41:24.0,1
T34,R499,31/01/2019 07:00,06:36.0,1
T356,R500,31/01/2019 07:00,20:24.0,1
T221,R502,31/01/2019 07:00,55:48.0,0
T407,R504,31/01/2019 07:00,30:36.0,0
T95,R505,31/01/2019 07:00,16:12.0,0
T23,R506,31/01/2019 07:00,57:00.0,1
T338,R508,31/01/2019 07:00,33:36.0,0
T202,R509,31/01/2019 07:00,22:12.0,0
T294,R510,31/01/2019 07:00,07:12.0,1
T123,R511,31/01/2019 07:00,39:00.0,0
T381,R512,31/01/2019 07:00,15:36.0,0
T73,R513,31/01/2019 07:00,42:00.0,0
T29,R514,31/01/2019 07:00,34:48.0,0
T598,R515,31/01/2019 07:00,47:24.0,0
T150,R516,31/01/2019 07:00,09:00.0,1
T465,R518,31/01/2019 07:00,48:00.0,0
T490,R519,31/01/2019 07:00,37:12.0,0
T471,R521,31/01/2019 07:00,12:00.0,0
T373,R522,31/01/2019 07:00,28:12.0,0
T96,R524,31/01/2019 07:00,17:24.0,0
T313,R525,31/01/2019 07:00,50:24.0,0
T297,R527,31/01/2019 07:00,29:24.0,0
T145,R528,31/01/2019 07:00,05:24.0,0
T472,R529,31/01/2019 07:00,34:12.0,0
T519,R531,31/01/2019 07:00,25:12.0,1
T463,R533,31/01/2019 07:00,17:24.0,1
T378,R534,31/01/2019 07:00,00:36.0,1
T136,R537,31/01/2019 07:00,52:12.0,0
T31,R538,31/01/2019 07:00,09:00.0,0
T304,R540,31/01/2019 07:00,50:24.0,1
T470,R541,31/01/2019 07:00,15:36.0,1
T258,R543,31/01/2019 07:00,58:48.0,0
T567,R544,31/01/2019 07:00,17:24.0,1
T522,R545,31/01/2019 07:00,19:12.0,0
T67,R546,31/01/2019 07:00,22:12.0,1
T105,R547,31/01/2019 07:00,31:48.0,0
T300,R550,31/01/2019 07:00,10:12.0,1
T49,R552,31/01/2019 07:00,06:00.0,1
T58,R555,31/01/2019 07:00,32:24.0,1
T4,R558,31/01/2019 07:00,18:00.0,0
T69,R559,31/01/2019 07:00,19:12.0,0
T332,R560,31/01/2019 07:00,48:00.0,0
T200,R561,31/01/2019 07:00,40:48.0,0
T303,R567,31/01/2019 07:00,45:00.0,0
T182,R569,31/01/2019 07:00,28:48.0,0
T477,R570,31/01/2019 07:00,22:12.0,0
T120,R572,31/01/2019 07:00,37:48.0,1
T154,R573,31/01/2019 07:00,19:12.0,1
T12,R574,31/01/2019 07:00,16:12.0,0
T502,R575,31/01/2019 07:00,52:12.0,0
T159,R576,31/01/2019 07:00,19:12.0,1
T370,R577,31/01/2019 07:00,39:36.0,0
T209,R579,31/01/2019 07:00,33:00.0,1
T538,R582,31/01/2019 07:00,22:48.0,0
T272,R585,31/01/2019 07:00,06:36.0,1
T357,R586,31/01/2019 07:00,52:48.0,1
T213,R587,31/01/2019 07:00,33:00.0,1
T204,R588,31/01/2019 07:00,50:24.0,0
T554,R589,31/01/2019 07:00,43:48.0,0
T376,R591,31/01/2019 07:00,51:36.0,0
T169,R592,31/01/2019 07:00,37:12.0,0
T51,R594,31/01/2019 07:00,10:48.0,0
T88,R595,31/01/2019 07:00,34:12.0,0
T260,R598,31/01/2019 07:00,49:12.0,1
T469,R600,31/01/2019 07:00,10:48.0,0
T604,R602,31/01/2019 07:00,48:00.0,1
T274,R603,31/01/2019 07:00,24:36.0,0
T327,R604,31/01/2019 07:00,36:36.0,1
T27,R606,31/01/2019 07:00,15:36.0,0
T495,R607,31/01/2019 07:00,32:24.0,0
T514,R608,31/01/2019 07:00,17:24.0,0
T161,R609,31/01/2019 07:00,15:00.0,0
T230,R611,31/01/2019 07:00,56:24.0,1
T152,R612,31/01/2019 07:00,09:00.0,1
T389,R614,31/01/2019 07:00,15:36.0,1
T593,R615,31/01/2019 07:00,28:12.0,0
T444,R617,31/01/2019 07:00,25:12.0,0
T531,R618,31/01/2019 07:00,34:12.0,1
T110,R620,31/01/2019 07:00,10:48.0,0
